[ 9457, -19739, -22458, -35297, -42766, -46601, -28141, -9650 ]
[ 18352, -23609, -4005, -41534, -75193, -70758, -44106, -20217 ]
[ 24453, -7560, 28999, -18672, -49351, -38032, -19352, -8251 ]
[ 9867, -39327, -15850, -3035, -28145, -23607, -35629, -24429 ]
[ 5560, -37642, 20523, 45680, -2546, -34592, -71516, -55627 ]
[ -20066, -81657, -76294, -44043, -36129, -51689, -65222, -49627 ]
[ 3767, -37985, -57949, -52154, -40099, -24724, -28001, -33806 ]
[ 17404, -18757, -34826, -33108, -30697, -20171, -20198, -21800 ]
[ 10208, 29519, -37163, -78100, -59483, -19024, -10835, 4252 ]
[ -19012, -37123, -114524, -191630, -154750, -106502, -63369, -11291 ]
[ -11899, -29512, -132203, -217416, -171242, -116877, -58818, -9180 ]
[ 10510, 45357, -94705, -186193, -154504, -146058, -98602, -29294 ]
[ -20672, 31892, -56929, -168840, -233016, -207253, -144649, -58131 ]
[ -100692, -71543, -80075, -131479, -229565, -252463, -189341, -80079 ]
[ -144892, -186165, -209503, -195631, -241652, -277590, -207046, -112810 ]
[ -110293, -191367, -183355, -171400, -163395, -143852, -99585, -64070 ]
[ -2420, 5269, 9992, 20600, 12715, 37434, 41676, 28673 ]
[ -6331, 14491, 42389, 77306, 70449, 85357, 61157, 28023 ]
[ 48, 6442, 18210, 74398, 92903, 101870, 68621, 36036 ]
[ 9033, 36554, 79396, 65689, 32798, 30574, 42839, 34678 ]
[ -20252, 49196, 120037, 108862, 112551, 59877, 58381, 60881 ]
[ 14974, 72266, 87835, 109158, 144957, 107148, 99241, 71298 ]
[ 53845, 95731, 100954, 104244, 117819, 82793, 58574, 59860 ]
[ 32664, 52826, 66618, 61077, 62307, 56643, 56615, 50966 ]
[ 3305, 19915, -6923, -24190, -15858, -676, 4841, -151 ]
[ -17346, -18551, -46838, -30432, -2668, 19846, 21502, 5672 ]
[ -26755, -47513, -121301, -124520, -83333, -41621, -19339, -4931 ]
[ -22336, -2511, -14088, -95339, -91135, -59911, -46350, -4898 ]
[ -19028, -31746, 43604, -20804, 4108, -32077, -53758, -17778 ]
[ -33052, -69623, -63178, -88050, -34535, -11118, -12398, 9931 ]
[ 27885, 34004, 37020, 18890, -4072, -12360, 4150, 18296 ]
[ 5782, 18757, 26467, 22584, 21911, 21733, 23963, 44150 ]
[ 25865, 27235, 35535, 51700, 58642, 59981, 64874, 37034 ]
[ -2860, 21864, 50828, 46753, 33461, 33216, 34193, 13162 ]
[ -9081, 30415, 51748, 26818, 17377, 36965, 38326, 14704 ]
[ -7650, -39643, -35324, -18231, 12421, 37482, 32041, 9162 ]
[ -1485, 1061, 701, -27216, 45462, 75206, 68615, 28369 ]
[ 7693, 62453, 63926, 9610, 22305, 17745, 51523, 47456 ]
[ 17096, 80383, 82463, 53879, 8246, -32330, -10494, 9165 ]
[ -82593, -80976, -63182, -52700, -43767, -38604, -41129, -24233 ]
[ -27235, -26222, -50986, -29156, -15773, 22434, 23730, 12031 ]
[ -24232, -56511, -103921, -48798, -24270, 30511, 40147, 12383 ]
[ -17675, -59271, -155819, -111249, -17537, 23948, 14375, 909 ]
[ -54529, -82557, -150390, -156801, -42953, -23733, 4790, 18166 ]
[ -3833, -21658, -116041, -136880, -43608, -61708, 9002, 50840 ]
[ -72247, 24892, -97986, -115007, -49439, -90639, -24233, 43830 ]
[ -90679, -12061, -35024, -45271, -31441, -68787, -20499, 33005 ]
[ -83402, -40254, -17140, -21722, -15834, -11959, 19106, 37712 ]
[ -66469, -29924, -74056, -73212, -67705, -84525, -73263, -73321 ]
[ -179452, -174547, -231845, -202213, -204804, -204569, -149534, -127236 ]
[ -199490, -226288, -292212, -287776, -255378, -211967, -154122, -130803 ]
[ -210025, -261627, -265185, -258632, -211541, -198559, -208767, -148846 ]
[ -230079, -368283, -342236, -320936, -283502, -299643, -303211, -180395 ]
[ -210119, -340239, -307318, -223405, -199263, -218313, -211690, -155981 ]
[ -195540, -269365, -229688, -203037, -165327, -182096, -224740, -197640 ]
[ -149370, -144324, -125533, -119904, -99284, -107932, -163899, -89692 ]
[ -3011, -4445, -10995, -17087, -8363, -10391, -10219, -2156 ]
[ -15728, -7371, 20831, 15960, 38425, 20761, -5319, -3084 ]
[ -32683, 10206, 83768, 36645, 8309, -14136, -25270, -8742 ]
[ -73322, -60692, -30423, 34793, 19071, -17458, -34433, -15464 ]
[ -115476, -136886, -112756, -84704, -102891, -35813, -34783, -21711 ]
[ -25821, -90022, -39819, -40798, -85099, -37048, -36462, -19138 ]
[ 33247, 24022, 57546, 74801, 39058, 51607, 29853, -7224 ]
[ 69180, 44312, 39728, 43782, 38218, 32023, -1274, -27986 ]
[ -27478, -34355, -48264, -46336, -41395, -34385, -33125, -26921 ]
[ -48634, -66511, -72803, -63542, -63460, -59271, -48991, -30696 ]
[ -40343, -63746, -89088, -74109, -64882, -46799, -37837, -29537 ]
[ -39321, -56620, -109684, -107900, -83014, -63372, -61373, -44088 ]
[ -45741, -63901, -87284, -94450, -87482, -78959, -69683, -42676 ]
[ -69221, -89014, -92484, -76912, -57399, -78604, -77538, -50708 ]
[ -51280, -83967, -93664, -85537, -78345, -80809, -76305, -52690 ]
[ -41192, -42793, -47179, -42424, -43498, -41595, -37528, -36014 ]
[ -1395, 1976, 19643, -1095, -878, -5958, -7166, -6012 ]
[ 18746, 26877, 7482, -7934, -6771, 2284, 2425, 2169 ]
[ 21940, 4626, 4138, -3383, -8499, -11746, -18511, -7377 ]
[ 7819, -18406, 53524, 6435, 13525, 2442, -22951, 2277 ]
[ 15384, 1465, 83569, 77720, 90579, 56559, 3633, 14410 ]
[ 38148, 9817, 16603, 18888, 56134, 41517, 22675, 29787 ]
[ 49864, 31250, 5455, 4591, 15714, 27135, 31839, 43978 ]
[ 25935, 20394, 9531, 2620, 3768, 16394, 23676, 30485 ]
[ -54101, -75904, -86001, -96869, -64388, -37245, -46166, -38848 ]
[ -60009, -120032, -143536, -129561, -85123, -60311, -69826, -52298 ]
[ -73720, -145476, -156268, -154498, -128022, -99614, -87589, -50639 ]
[ -96633, -140991, -155752, -157644, -102139, -95261, -90415, -54134 ]
[ -74475, -105018, -148448, -170500, -137344, -134278, -101295, -60178 ]
[ -92163, -147902, -166938, -117388, -114656, -88748, -75186, -43118 ]
[ -103949, -151956, -141369, -134702, -130222, -112342, -91663, -63446 ]
[ -69100, -97779, -81278, -74745, -72254, -53612, -22096, -45142 ]
[ 18289, 25020, 15520, 5171, 6234, 6575, 10724, -7180 ]
[ 786, -29499, -53562, -68148, -18506, -14797, -11874, -13176 ]
[ 18106, 1057, -43137, -60308, -59335, -62095, -40028, -28021 ]
[ 4707, 27688, -42888, -27699, -12827, -4288, -8362, -17073 ]
[ -26783, -31414, -140882, -194774, -126848, -83611, -69283, -45898 ]
[ -13440, -40014, -44810, -104843, -98571, -75829, -40683, -21271 ]
